user_id,full_name,email,university
1403,User_1403,user1403@example.com,Univ C
1404,User_1404,user1404@example.com,Univ B
1405,User_1405,user1405@example.com,Univ C
1406,User_1406,user1406@example.com,Univ C
1407,User_1407,user1407@example.com,Univ C
1408,User_1408,user1408@example.com,Univ C
1409,User_1409,user1409@example.com,Univ A
1410,User_1410,user1410@example.com,Univ D
1411,User_1411,user1411@example.com,Univ A
1412,User_1412,user1412@example.com,Univ C
1413,User_1413,user1413@example.com,Univ A
1414,User_1414,user1414@example.com,Univ C
1415,User_1415,user1415@example.com,Univ B
1416,User_1416,user1416@example.com,Univ B
1417,User_1417,user1417@example.com,Univ C
1418,User_1418,user1418@example.com,Univ C
1419,User_1419,user1419@example.com,Univ C
1420,User_1420,user1420@example.com,Univ B
1421,User_1421,user1421@example.com,Univ A
1422,User_1422,user1422@example.com,Univ D
1423,User_1423,user1423@example.com,Univ B
1424,User_1424,user1424@example.com,Univ D
1425,User_1425,user1425@example.com,Univ B
1426,User_1426,user1426@example.com,Univ B
1427,User_1427,user1427@example.com,Univ B
1428,User_1428,user1428@example.com,Univ A
1429,User_1429,user1429@example.com,Univ D
1430,User_1430,user1430@example.com,Univ C
1431,User_1431,user1431@example.com,Univ A
1432,User_1432,user1432@example.com,Univ D
1433,User_1433,user1433@example.com,Univ C
1434,User_1434,user1434@example.com,Univ D
1435,User_1435,user1435@example.com,Univ A
1436,User_1436,user1436@example.com,Univ A
1437,User_1437,user1437@example.com,Univ D
1438,User_1438,user1438@example.com,Univ C
1439,User_1439,user1439@example.com,Univ B
1440,User_1440,user1440@example.com,Univ A
1441,User_1441,user1441@example.com,Univ C
1442,User_1442,user1442@example.com,Univ D
1443,User_1443,user1443@example.com,Univ A
1444,User_1444,user1444@example.com,Univ D
1445,User_1445,user1445@example.com,Univ A
1446,User_1446,user1446@example.com,Univ B
1447,User_1447,user1447@example.com,Univ A
1448,User_1448,user1448@example.com,Univ C
1449,User_1449,user1449@example.com,Univ A
1450,User_1450,user1450@example.com,Univ B
1451,User_1451,user1451@example.com,Univ D
1452,User_1452,user1452@example.com,Univ B
1453,User_1453,user1453@example.com,Univ C
1454,User_1454,user1454@example.com,Univ C
1455,User_1455,user1455@example.com,Univ B
1456,User_1456,user1456@example.com,Univ C
1457,User_1457,user1457@example.com,Univ A
1458,User_1458,user1458@example.com,Univ D
1459,User_1459,user1459@example.com,Univ C
1460,User_1460,user1460@example.com,Univ C
1461,User_1461,user1461@example.com,Univ C
1462,User_1462,user1462@example.com,Univ D
1463,User_1463,user1463@example.com,Univ D
1464,User_1464,user1464@example.com,Univ A
1465,User_1465,user1465@example.com,Univ A
1466,User_1466,user1466@example.com,Univ B
1467,User_1467,user1467@example.com,Univ D
1468,User_1468,user1468@example.com,Univ D
1469,User_1469,user1469@example.com,Univ D
1470,User_1470,user1470@example.com,Univ B
1471,User_1471,user1471@example.com,Univ A
1472,User_1472,user1472@example.com,Univ B
1473,User_1473,user1473@example.com,Univ C
1474,User_1474,user1474@example.com,Univ D
1475,User_1475,user1475@example.com,Univ C
1476,User_1476,user1476@example.com,Univ B
1477,User_1477,user1477@example.com,Univ B
1478,User_1478,user1478@example.com,Univ A
1479,User_1479,user1479@example.com,Univ B
1480,User_1480,user1480@example.com,Univ D
1481,User_1481,user1481@example.com,Univ A
1482,User_1482,user1482@example.com,Univ D
1483,User_1483,user1483@example.com,Univ D
1484,User_1484,user1484@example.com,Univ A
1485,User_1485,user1485@example.com,Univ B
1486,User_1486,user1486@example.com,Univ C
1487,User_1487,user1487@example.com,Univ A
1488,User_1488,user1488@example.com,Univ C
1489,User_1489,user1489@example.com,Univ B
1490,User_1490,user1490@example.com,Univ D
1491,User_1491,user1491@example.com,Univ D
1492,User_1492,user1492@example.com,Univ C
1493,User_1493,user1493@example.com,Univ C
1494,User_1494,user1494@example.com,Univ A
1495,User_1495,user1495@example.com,Univ C
1496,User_1496,user1496@example.com,Univ C
1497,User_1497,user1497@example.com,Univ B
1498,User_1498,user1498@example.com,Univ A
1499,User_1499,user1499@example.com,Univ B
1500,User_1500,user1500@example.com,Univ D
1501,User_1501,user1501@example.com,Univ D
1502,User_1502,user1502@example.com,Univ D
1503,User_1503,user1503@example.com,Univ B
1504,User_1504,user1504@example.com,Univ C
1505,User_1505,user1505@example.com,Univ C
1506,User_1506,user1506@example.com,Univ A
1507,User_1507,user1507@example.com,Univ C
1508,User_1508,user1508@example.com,Univ D
1509,User_1509,user1509@example.com,Univ A
1510,User_1510,user1510@example.com,Univ B
1511,User_1511,user1511@example.com,Univ B
1512,User_1512,user1512@example.com,Univ B
1513,User_1513,user1513@example.com,Univ B
1514,User_1514,user1514@example.com,Univ A
1515,User_1515,user1515@example.com,Univ B
1516,User_1516,user1516@example.com,Univ A
1517,User_1517,user1517@example.com,Univ C
1518,User_1518,user1518@example.com,Univ B
1519,User_1519,user1519@example.com,Univ C
1520,User_1520,user1520@example.com,Univ A
1521,User_1521,user1521@example.com,Univ A
1522,User_1522,user1522@example.com,Univ C
1523,User_1523,user1523@example.com,Univ A
1524,User_1524,user1524@example.com,Univ D
1525,User_1525,user1525@example.com,Univ B
1526,User_1526,user1526@example.com,Univ C
1527,User_1527,user1527@example.com,Univ B
1528,User_1528,user1528@example.com,Univ C
1529,User_1529,user1529@example.com,Univ C
1530,User_1530,user1530@example.com,Univ B
1531,User_1531,user1531@example.com,Univ B
1532,User_1532,user1532@example.com,Univ C
1533,User_1533,user1533@example.com,Univ B
1534,User_1534,user1534@example.com,Univ D
1535,User_1535,user1535@example.com,Univ B
1536,User_1536,user1536@example.com,Univ C
1537,User_1537,user1537@example.com,Univ C
1538,User_1538,user1538@example.com,Univ D
1539,User_1539,user1539@example.com,Univ B
1540,User_1540,user1540@example.com,Univ B
1541,User_1541,user1541@example.com,Univ D
1542,User_1542,user1542@example.com,Univ D
1543,User_1543,user1543@example.com,Univ C
1544,User_1544,user1544@example.com,Univ B
1545,User_1545,user1545@example.com,Univ A
1546,User_1546,user1546@example.com,Univ B
1547,User_1547,user1547@example.com,Univ C
1548,User_1548,user1548@example.com,Univ D
1549,User_1549,user1549@example.com,Univ D
1550,User_1550,user1550@example.com,Univ D
1551,User_1551,user1551@example.com,Univ B
1552,User_1552,user1552@example.com,Univ A
1553,User_1553,user1553@example.com,Univ A
1554,User_1554,user1554@example.com,Univ A
1555,User_1555,user1555@example.com,Univ D
1556,User_1556,user1556@example.com,Univ D
1557,User_1557,user1557@example.com,Univ C
1558,User_1558,user1558@example.com,Univ A
1559,User_1559,user1559@example.com,Univ C
1560,User_1560,user1560@example.com,Univ C
1561,User_1561,user1561@example.com,Univ B
1562,User_1562,user1562@example.com,Univ A
1563,User_1563,user1563@example.com,Univ A
1564,User_1564,user1564@example.com,Univ A
1565,User_1565,user1565@example.com,Univ D
1566,User_1566,user1566@example.com,Univ B
1567,User_1567,user1567@example.com,Univ A
1568,User_1568,user1568@example.com,Univ A
1569,User_1569,user1569@example.com,Univ D
1570,User_1570,user1570@example.com,Univ D
1571,User_1571,user1571@example.com,Univ A
1572,User_1572,user1572@example.com,Univ C
1573,User_1573,user1573@example.com,Univ D
1574,User_1574,user1574@example.com,Univ C
1575,User_1575,user1575@example.com,Univ D
1576,User_1576,user1576@example.com,Univ B
1577,User_1577,user1577@example.com,Univ A
1578,User_1578,user1578@example.com,Univ B
1579,User_1579,user1579@example.com,Univ A
1580,User_1580,user1580@example.com,Univ D
1581,User_1581,user1581@example.com,Univ D
1582,User_1582,user1582@example.com,Univ A
1583,User_1583,user1583@example.com,Univ A
1584,User_1584,user1584@example.com,Univ C
1585,User_1585,user1585@example.com,Univ A
1586,User_1586,user1586@example.com,Univ B
1587,User_1587,user1587@example.com,Univ C
1588,User_1588,user1588@example.com,Univ B
1589,User_1589,user1589@example.com,Univ B
1590,User_1590,user1590@example.com,Univ D
1591,User_1591,user1591@example.com,Univ D
1592,User_1592,user1592@example.com,Univ B
1593,User_1593,user1593@example.com,Univ D
1594,User_1594,user1594@example.com,Univ D
1595,User_1595,user1595@example.com,Univ B
1596,User_1596,user1596@example.com,Univ C
1597,User_1597,user1597@example.com,Univ C
1598,User_1598,user1598@example.com,Univ D
1599,User_1599,user1599@example.com,Univ C
1600,User_1600,user1600@example.com,Univ B
1601,User_1601,user1601@example.com,Univ B
1602,User_1602,user1602@example.com,Univ B
1603,User_1603,user1603@example.com,Univ A
1604,User_1604,user1604@example.com,Univ D
1605,User_1605,user1605@example.com,Univ D
1606,User_1606,user1606@example.com,Univ C
1607,User_1607,user1607@example.com,Univ B
1608,User_1608,user1608@example.com,Univ B
1609,User_1609,user1609@example.com,Univ A
1610,User_1610,user1610@example.com,Univ A
1611,User_1611,user1611@example.com,Univ C
1612,User_1612,user1612@example.com,Univ B
1613,User_1613,user1613@example.com,Univ C
1614,User_1614,user1614@example.com,Univ C
1615,User_1615,user1615@example.com,Univ A
1616,User_1616,user1616@example.com,Univ D
1617,User_1617,user1617@example.com,Univ C
1618,User_1618,user1618@example.com,Univ D
1619,User_1619,user1619@example.com,Univ A
1620,User_1620,user1620@example.com,Univ B
1621,User_1621,user1621@example.com,Univ B
1622,User_1622,user1622@example.com,Univ B
1623,User_1623,user1623@example.com,Univ D
1624,User_1624,user1624@example.com,Univ B
1625,User_1625,user1625@example.com,Univ D
1626,User_1626,user1626@example.com,Univ C
1627,User_1627,user1627@example.com,Univ C
1628,User_1628,user1628@example.com,Univ D
1629,User_1629,user1629@example.com,Univ C
1630,User_1630,user1630@example.com,Univ A
1631,User_1631,user1631@example.com,Univ B
1632,User_1632,user1632@example.com,Univ D
1633,User_1633,user1633@example.com,Univ A
1634,User_1634,user1634@example.com,Univ B
1635,User_1635,user1635@example.com,Univ A
1636,User_1636,user1636@example.com,Univ D
1637,User_1637,user1637@example.com,Univ A
1638,User_1638,user1638@example.com,Univ D
1639,User_1639,user1639@example.com,Univ A
1640,User_1640,user1640@example.com,Univ A
1641,User_1641,user1641@example.com,Univ B
1642,User_1642,user1642@example.com,Univ D
1643,User_1643,user1643@example.com,Univ D
1644,User_1644,user1644@example.com,Univ B
1645,User_1645,user1645@example.com,Univ B
1646,User_1646,user1646@example.com,Univ D
1647,User_1647,user1647@example.com,Univ D
1648,User_1648,user1648@example.com,Univ A
1649,User_1649,user1649@example.com,Univ D
1650,User_1650,user1650@example.com,Univ C
1651,User_1651,user1651@example.com,Univ D
1652,User_1652,user1652@example.com,Univ B
1653,User_1653,user1653@example.com,Univ D
1654,User_1654,user1654@example.com,Univ D
1655,User_1655,user1655@example.com,Univ B
1656,User_1656,user1656@example.com,Univ A
1657,User_1657,user1657@example.com,Univ D
1658,User_1658,user1658@example.com,Univ A
1659,User_1659,user1659@example.com,Univ C
1660,User_1660,user1660@example.com,Univ B
1661,User_1661,user1661@example.com,Univ A
1662,User_1662,user1662@example.com,Univ B
1663,User_1663,user1663@example.com,Univ C
1664,User_1664,user1664@example.com,Univ D
1665,User_1665,user1665@example.com,Univ C
1666,User_1666,user1666@example.com,Univ A
1667,User_1667,user1667@example.com,Univ D
1668,User_1668,user1668@example.com,Univ B
1669,User_1669,user1669@example.com,Univ A
1670,User_1670,user1670@example.com,Univ A
1671,User_1671,user1671@example.com,Univ C
1672,User_1672,user1672@example.com,Univ A
1673,User_1673,user1673@example.com,Univ C
1674,User_1674,user1674@example.com,Univ A
1675,User_1675,user1675@example.com,Univ C
1676,User_1676,user1676@example.com,Univ D
1677,User_1677,user1677@example.com,Univ D
1678,User_1678,user1678@example.com,Univ A
1679,User_1679,user1679@example.com,Univ A
1680,User_1680,user1680@example.com,Univ C
1681,User_1681,user1681@example.com,Univ D
1682,User_1682,user1682@example.com,Univ B
1683,User_1683,user1683@example.com,Univ A
1684,User_1684,user1684@example.com,Univ A
1685,User_1685,user1685@example.com,Univ A
1686,User_1686,user1686@example.com,Univ B
1687,User_1687,user1687@example.com,Univ D
1688,User_1688,user1688@example.com,Univ A
1689,User_1689,user1689@example.com,Univ C
1690,User_1690,user1690@example.com,Univ A
1691,User_1691,user1691@example.com,Univ C
1692,User_1692,user1692@example.com,Univ C
1693,User_1693,user1693@example.com,Univ D
1694,User_1694,user1694@example.com,Univ D
1695,User_1695,user1695@example.com,Univ B
1696,User_1696,user1696@example.com,Univ C
1697,User_1697,user1697@example.com,Univ A
1698,User_1698,user1698@example.com,Univ B
1699,User_1699,user1699@example.com,Univ C
1700,User_1700,user1700@example.com,Univ A
1701,User_1701,user1701@example.com,Univ B
1702,User_1702,user1702@example.com,Univ A
1703,User_1703,user1703@example.com,Univ A
1704,User_1704,user1704@example.com,Univ B
1705,User_1705,user1705@example.com,Univ D
1706,User_1706,user1706@example.com,Univ A
1707,User_1707,user1707@example.com,Univ B
1708,User_1708,user1708@example.com,Univ C
1709,User_1709,user1709@example.com,Univ A
1710,User_1710,user1710@example.com,Univ A
1711,User_1711,user1711@example.com,Univ D
1712,User_1712,user1712@example.com,Univ A
1713,User_1713,user1713@example.com,Univ C
1714,User_1714,user1714@example.com,Univ D
1715,User_1715,user1715@example.com,Univ A
1716,User_1716,user1716@example.com,Univ C
1717,User_1717,user1717@example.com,Univ B
1718,User_1718,user1718@example.com,Univ A
1719,User_1719,user1719@example.com,Univ A
1720,User_1720,user1720@example.com,Univ D
1721,User_1721,user1721@example.com,Univ D
1722,User_1722,user1722@example.com,Univ B
1723,User_1723,user1723@example.com,Univ D
1724,User_1724,user1724@example.com,Univ B
1725,User_1725,user1725@example.com,Univ B
1726,User_1726,user1726@example.com,Univ C
1727,User_1727,user1727@example.com,Univ C
1728,User_1728,user1728@example.com,Univ C
1729,User_1729,user1729@example.com,Univ D
1730,User_1730,user1730@example.com,Univ C
1731,User_1731,user1731@example.com,Univ C
1732,User_1732,user1732@example.com,Univ B
1733,User_1733,user1733@example.com,Univ D
1734,User_1734,user1734@example.com,Univ C
1735,User_1735,user1735@example.com,Univ C
1736,User_1736,user1736@example.com,Univ D
1737,User_1737,user1737@example.com,Univ C
1738,User_1738,user1738@example.com,Univ C
1739,User_1739,user1739@example.com,Univ D
1740,User_1740,user1740@example.com,Univ B
1741,User_1741,user1741@example.com,Univ B
1742,User_1742,user1742@example.com,Univ D
1743,User_1743,user1743@example.com,Univ D
1744,User_1744,user1744@example.com,Univ C
1745,User_1745,user1745@example.com,Univ C
1746,User_1746,user1746@example.com,Univ A
1747,User_1747,user1747@example.com,Univ D
1748,User_1748,user1748@example.com,Univ C
1749,User_1749,user1749@example.com,Univ C
1750,User_1750,user1750@example.com,Univ A
1751,User_1751,user1751@example.com,Univ B
1752,User_1752,user1752@example.com,Univ D
1753,User_1753,user1753@example.com,Univ C
1754,User_1754,user1754@example.com,Univ D
1755,User_1755,user1755@example.com,Univ B
1756,User_1756,user1756@example.com,Univ B
1757,User_1757,user1757@example.com,Univ C
1758,User_1758,user1758@example.com,Univ A
1759,User_1759,user1759@example.com,Univ C
1760,User_1760,user1760@example.com,Univ C
1761,User_1761,user1761@example.com,Univ A
1762,User_1762,user1762@example.com,Univ D
1763,User_1763,user1763@example.com,Univ D
1764,User_1764,user1764@example.com,Univ C
1765,User_1765,user1765@example.com,Univ D
1766,User_1766,user1766@example.com,Univ B
1767,User_1767,user1767@example.com,Univ A
1768,User_1768,user1768@example.com,Univ D
1769,User_1769,user1769@example.com,Univ D
1770,User_1770,user1770@example.com,Univ C
1771,User_1771,user1771@example.com,Univ B
1772,User_1772,user1772@example.com,Univ D
1773,User_1773,user1773@example.com,Univ B
1774,User_1774,user1774@example.com,Univ D
1775,User_1775,user1775@example.com,Univ B
1776,User_1776,user1776@example.com,Univ D
1777,User_1777,user1777@example.com,Univ B
1778,User_1778,user1778@example.com,Univ A
1779,User_1779,user1779@example.com,Univ A
1780,User_1780,user1780@example.com,Univ C
1781,User_1781,user1781@example.com,Univ C
1782,User_1782,user1782@example.com,Univ B
1783,User_1783,user1783@example.com,Univ C
1784,User_1784,user1784@example.com,Univ A
1785,User_1785,user1785@example.com,Univ C
1786,User_1786,user1786@example.com,Univ B
1787,User_1787,user1787@example.com,Univ B
1788,User_1788,user1788@example.com,Univ A
1789,User_1789,user1789@example.com,Univ D
1790,User_1790,user1790@example.com,Univ C
1791,User_1791,user1791@example.com,Univ C
1792,User_1792,user1792@example.com,Univ A
1793,User_1793,user1793@example.com,Univ A
1794,User_1794,user1794@example.com,Univ B
1795,User_1795,user1795@example.com,Univ C
1796,User_1796,user1796@example.com,Univ D
1797,User_1797,user1797@example.com,Univ B
1798,User_1798,user1798@example.com,Univ C
1799,User_1799,user1799@example.com,Univ B
1800,User_1800,user1800@example.com,Univ D
1801,User_1801,user1801@example.com,Univ B
1802,User_1802,user1802@example.com,Univ C
1803,User_1803,user1803@example.com,Univ D
1804,User_1804,user1804@example.com,Univ D
1805,User_1805,user1805@example.com,Univ D
1806,User_1806,user1806@example.com,Univ A
1807,User_1807,user1807@example.com,Univ B
1808,User_1808,user1808@example.com,Univ D
1809,User_1809,user1809@example.com,Univ D
1810,User_1810,user1810@example.com,Univ B
1811,User_1811,user1811@example.com,Univ B
1812,User_1812,user1812@example.com,Univ A
1813,User_1813,user1813@example.com,Univ A
1814,User_1814,user1814@example.com,Univ C
1815,User_1815,user1815@example.com,Univ A
1816,User_1816,user1816@example.com,Univ C
1817,User_1817,user1817@example.com,Univ B
1818,User_1818,user1818@example.com,Univ A
1819,User_1819,user1819@example.com,Univ A
1820,User_1820,user1820@example.com,Univ D
1821,User_1821,user1821@example.com,Univ D
1822,User_1822,user1822@example.com,Univ C
1823,User_1823,user1823@example.com,Univ C
1824,User_1824,user1824@example.com,Univ B
1825,User_1825,user1825@example.com,Univ D
1826,User_1826,user1826@example.com,Univ A
1827,User_1827,user1827@example.com,Univ B
1828,User_1828,user1828@example.com,Univ A
1829,User_1829,user1829@example.com,Univ C
1830,User_1830,user1830@example.com,Univ B
1831,User_1831,user1831@example.com,Univ D
1832,User_1832,user1832@example.com,Univ A
1833,User_1833,user1833@example.com,Univ C
1834,User_1834,user1834@example.com,Univ A
1835,User_1835,user1835@example.com,Univ A
1836,User_1836,user1836@example.com,Univ D
1837,User_1837,user1837@example.com,Univ C
1838,User_1838,user1838@example.com,Univ B
1839,User_1839,user1839@example.com,Univ D
1840,User_1840,user1840@example.com,Univ A
1841,User_1841,user1841@example.com,Univ C
1842,User_1842,user1842@example.com,Univ C
1843,User_1843,user1843@example.com,Univ B
1844,User_1844,user1844@example.com,Univ B
1845,User_1845,user1845@example.com,Univ D
1846,User_1846,user1846@example.com,Univ C
1847,User_1847,user1847@example.com,Univ C
1848,User_1848,user1848@example.com,Univ A
1849,User_1849,user1849@example.com,Univ A
1850,User_1850,user1850@example.com,Univ A
1851,User_1851,user1851@example.com,Univ B
1852,User_1852,user1852@example.com,Univ A
1853,User_1853,user1853@example.com,Univ A
1854,User_1854,user1854@example.com,Univ D
1855,User_1855,user1855@example.com,Univ A
1856,User_1856,user1856@example.com,Univ A
1857,User_1857,user1857@example.com,Univ C
1858,User_1858,user1858@example.com,Univ B
1859,User_1859,user1859@example.com,Univ D
1860,User_1860,user1860@example.com,Univ C
1861,User_1861,user1861@example.com,Univ A
1862,User_1862,user1862@example.com,Univ D
1863,User_1863,user1863@example.com,Univ D
1864,User_1864,user1864@example.com,Univ C
1865,User_1865,user1865@example.com,Univ C
1866,User_1866,user1866@example.com,Univ B
1867,User_1867,user1867@example.com,Univ C
1868,User_1868,user1868@example.com,Univ D
1869,User_1869,user1869@example.com,Univ B
1870,User_1870,user1870@example.com,Univ A
1871,User_1871,user1871@example.com,Univ D
1872,User_1872,user1872@example.com,Univ B
1873,User_1873,user1873@example.com,Univ B
1874,User_1874,user1874@example.com,Univ D
1875,User_1875,user1875@example.com,Univ A
1876,User_1876,user1876@example.com,Univ D
1877,User_1877,user1877@example.com,Univ A
1878,User_1878,user1878@example.com,Univ B
1879,User_1879,user1879@example.com,Univ C
1880,User_1880,user1880@example.com,Univ C
1881,User_1881,user1881@example.com,Univ D
1882,User_1882,user1882@example.com,Univ D
1883,User_1883,user1883@example.com,Univ B
1884,User_1884,user1884@example.com,Univ D
1885,User_1885,user1885@example.com,Univ A
1886,User_1886,user1886@example.com,Univ A
1887,User_1887,user1887@example.com,Univ C
1888,User_1888,user1888@example.com,Univ A
1889,User_1889,user1889@example.com,Univ A
1890,User_1890,user1890@example.com,Univ D
1891,User_1891,user1891@example.com,Univ A
1892,User_1892,user1892@example.com,Univ A
1893,User_1893,user1893@example.com,Univ D
1894,User_1894,user1894@example.com,Univ B
1895,User_1895,user1895@example.com,Univ C
1896,User_1896,user1896@example.com,Univ C
1897,User_1897,user1897@example.com,Univ B
1898,User_1898,user1898@example.com,Univ B
1899,User_1899,user1899@example.com,Univ C
1900,User_1900,user1900@example.com,Univ D
1901,User_1901,user1901@example.com,Univ A
1902,User_1902,user1902@example.com,Univ A
1903,User_1903,user1903@example.com,Univ B
1904,User_1904,user1904@example.com,Univ A
1905,User_1905,user1905@example.com,Univ A
1906,User_1906,user1906@example.com,Univ B
1907,User_1907,user1907@example.com,Univ B
1908,User_1908,user1908@example.com,Univ D
1909,User_1909,user1909@example.com,Univ D
1910,User_1910,user1910@example.com,Univ A
1911,User_1911,user1911@example.com,Univ B
1912,User_1912,user1912@example.com,Univ D
1913,User_1913,user1913@example.com,Univ A
1914,User_1914,user1914@example.com,Univ C
1915,User_1915,user1915@example.com,Univ A
1916,User_1916,user1916@example.com,Univ B
1917,User_1917,user1917@example.com,Univ B
1918,User_1918,user1918@example.com,Univ C
1919,User_1919,user1919@example.com,Univ D
1920,User_1920,user1920@example.com,Univ A
1921,User_1921,user1921@example.com,Univ A
1922,User_1922,user1922@example.com,Univ B
1923,User_1923,user1923@example.com,Univ A
1924,User_1924,user1924@example.com,Univ B
1925,User_1925,user1925@example.com,Univ C
1926,User_1926,user1926@example.com,Univ A
1927,User_1927,user1927@example.com,Univ D
1928,User_1928,user1928@example.com,Univ B
1929,User_1929,user1929@example.com,Univ A
1930,User_1930,user1930@example.com,Univ B
1931,User_1931,user1931@example.com,Univ C
1932,User_1932,user1932@example.com,Univ C
1933,User_1933,user1933@example.com,Univ A
1934,User_1934,user1934@example.com,Univ B
1935,User_1935,user1935@example.com,Univ B
1936,User_1936,user1936@example.com,Univ C
1937,User_1937,user1937@example.com,Univ A
1938,User_1938,user1938@example.com,Univ D
1939,User_1939,user1939@example.com,Univ D
1940,User_1940,user1940@example.com,Univ A
1941,User_1941,user1941@example.com,Univ B
1942,User_1942,user1942@example.com,Univ D
1943,User_1943,user1943@example.com,Univ D
1944,User_1944,user1944@example.com,Univ D
1945,User_1945,user1945@example.com,Univ B
1946,User_1946,user1946@example.com,Univ B
1947,User_1947,user1947@example.com,Univ A
1948,User_1948,user1948@example.com,Univ C
1949,User_1949,user1949@example.com,Univ A
1950,User_1950,user1950@example.com,Univ A
1951,User_1951,user1951@example.com,Univ A
1952,User_1952,user1952@example.com,Univ B
1953,User_1953,user1953@example.com,Univ D
1954,User_1954,user1954@example.com,Univ A
1955,User_1955,user1955@example.com,Univ B
1956,User_1956,user1956@example.com,Univ C
1957,User_1957,user1957@example.com,Univ D
1958,User_1958,user1958@example.com,Univ A
1959,User_1959,user1959@example.com,Univ A
1960,User_1960,user1960@example.com,Univ B
1961,User_1961,user1961@example.com,Univ B
1962,User_1962,user1962@example.com,Univ D
1963,User_1963,user1963@example.com,Univ D
1964,User_1964,user1964@example.com,Univ D
1965,User_1965,user1965@example.com,Univ C
1966,User_1966,user1966@example.com,Univ D
1967,User_1967,user1967@example.com,Univ C
1968,User_1968,user1968@example.com,Univ A
1969,User_1969,user1969@example.com,Univ B
1970,User_1970,user1970@example.com,Univ A
1971,User_1971,user1971@example.com,Univ D
1972,User_1972,user1972@example.com,Univ A
1973,User_1973,user1973@example.com,Univ C
1974,User_1974,user1974@example.com,Univ C
1975,User_1975,user1975@example.com,Univ B
1976,User_1976,user1976@example.com,Univ D
1977,User_1977,user1977@example.com,Univ D
1978,User_1978,user1978@example.com,Univ D
1979,User_1979,user1979@example.com,Univ A
1980,User_1980,user1980@example.com,Univ C
1981,User_1981,user1981@example.com,Univ C
1982,User_1982,user1982@example.com,Univ D
1983,User_1983,user1983@example.com,Univ C
1984,User_1984,user1984@example.com,Univ C
1985,User_1985,user1985@example.com,Univ C
1986,User_1986,user1986@example.com,Univ D
1987,User_1987,user1987@example.com,Univ D
1988,User_1988,user1988@example.com,Univ B
1989,User_1989,user1989@example.com,Univ A
1990,User_1990,user1990@example.com,Univ C
1991,User_1991,user1991@example.com,Univ D
1992,User_1992,user1992@example.com,Univ A
1993,User_1993,user1993@example.com,Univ A
1994,User_1994,user1994@example.com,Univ C
1995,User_1995,user1995@example.com,Univ C
1996,User_1996,user1996@example.com,Univ B
1997,User_1997,user1997@example.com,Univ A
1998,User_1998,user1998@example.com,Univ B
1999,User_1999,user1999@example.com,Univ D
2000,User_2000,user2000@example.com,Univ A
2001,User_2001,user2001@example.com,Univ B
2002,User_2002,user2002@example.com,Univ C
2003,User_2003,user2003@example.com,Univ D
2004,User_2004,user2004@example.com,Univ D
2005,User_2005,user2005@example.com,Univ C
2006,User_2006,user2006@example.com,Univ C
2007,User_2007,user2007@example.com,Univ A
2008,User_2008,user2008@example.com,Univ B
2009,User_2009,user2009@example.com,Univ A
2010,User_2010,user2010@example.com,Univ C
2011,User_2011,user2011@example.com,Univ D
2012,User_2012,user2012@example.com,Univ A
2013,User_2013,user2013@example.com,Univ D
2014,User_2014,user2014@example.com,Univ A
2015,User_2015,user2015@example.com,Univ C
2016,User_2016,user2016@example.com,Univ C
2017,User_2017,user2017@example.com,Univ C
2018,User_2018,user2018@example.com,Univ A
2019,User_2019,user2019@example.com,Univ A
2020,User_2020,user2020@example.com,Univ A
2021,User_2021,user2021@example.com,Univ A
2022,User_2022,user2022@example.com,Univ B
2023,User_2023,user2023@example.com,Univ A
2024,User_2024,user2024@example.com,Univ C
2025,User_2025,user2025@example.com,Univ B
2026,User_2026,user2026@example.com,Univ C
2027,User_2027,user2027@example.com,Univ D
2028,User_2028,user2028@example.com,Univ D
2029,User_2029,user2029@example.com,Univ B
2030,User_2030,user2030@example.com,Univ B
2031,User_2031,user2031@example.com,Univ A
2032,User_2032,user2032@example.com,Univ D
2033,User_2033,user2033@example.com,Univ B
2034,User_2034,user2034@example.com,Univ B
2035,User_2035,user2035@example.com,Univ A
2036,User_2036,user2036@example.com,Univ C
2037,User_2037,user2037@example.com,Univ A
2038,User_2038,user2038@example.com,Univ C
2039,User_2039,user2039@example.com,Univ A
2040,User_2040,user2040@example.com,Univ B
2041,User_2041,user2041@example.com,Univ A
2042,User_2042,user2042@example.com,Univ D
2043,User_2043,user2043@example.com,Univ D
2044,User_2044,user2044@example.com,Univ C
2045,User_2045,user2045@example.com,Univ C
2046,User_2046,user2046@example.com,Univ A
2047,User_2047,user2047@example.com,Univ A
2048,User_2048,user2048@example.com,Univ B
2049,User_2049,user2049@example.com,Univ D
2050,User_2050,user2050@example.com,Univ B
2051,User_2051,user2051@example.com,Univ D
2052,User_2052,user2052@example.com,Univ D
2053,User_2053,user2053@example.com,Univ D
2054,User_2054,user2054@example.com,Univ D
2055,User_2055,user2055@example.com,Univ A
2056,User_2056,user2056@example.com,Univ B
2057,User_2057,user2057@example.com,Univ A
2058,User_2058,user2058@example.com,Univ A
2059,User_2059,user2059@example.com,Univ B
2060,User_2060,user2060@example.com,Univ B
2061,User_2061,user2061@example.com,Univ C
2062,User_2062,user2062@example.com,Univ D
2063,User_2063,user2063@example.com,Univ D
2064,User_2064,user2064@example.com,Univ A
2065,User_2065,user2065@example.com,Univ C
2066,User_2066,user2066@example.com,Univ A
2067,User_2067,user2067@example.com,Univ C
2068,User_2068,user2068@example.com,Univ A
